Coluna1,Coluna2,Coluna3,Coluna4,Coluna5
Men,2014,Geunes Eric,USA,16:02.5
Men,2014,Vargas Jacobo Ricardo David,MEX,16:02.7
Men,2014,Sadio Joseph,GBR,16:02.8
Men,2014,Dannhauser Joshua,RSA,16:02.8
Men,2014,Oliveira Lucas Cortini,BRA,16:03.0
Men,2014,Nain Paras,AUS,16:03.1
Men,2014,Katoku Yoshihide,JPN,16:03.2
Men,2014,Collins Daniel,AUS,16:03.3
Men,2014,Strazdas Povilas,LTU,16:03.3
Men,2014,Campigli Andrea,ITA,16:03.5
Men,2014,Miki Shinpei,JPN,16:03.6
Men,2014,Boon Ji Chao,SIN,16:03.6
Men,2014,Albery Liam,NZL,16:03.9
Men,2014,Masse-Savard Nicolas,CAN,16:03.9
Men,2014,Ryan Phillip,NZL,16:03.9
Men,2014,Warren Dylan,AUS,16:03.9
Men,2014,Oliveira Tiago Silva,POR,16:04.0
Men,2014,Penedes Fradera Marti,ESP,16:04.1
Men,2014,Mitchell Elliott,AUS,16:04.3
Men,2014,Tarocchi Lorenzo,ITA,16:04.3
Men,2014,Duran Cortines Juan Salvador,ESP,16:04.4
Men,2014,Silverthorn Jake,CAN,16:04.7
Men,2014,Tsuda Takafumi,JPN,16:04.8
Men,2014,Brennan Reece,AUS,16:04.8
Men,2014,Ciurana Roca Marc,ESP,16:04.8
Men,2014,Mimura Kousuke,JPN,16:04.8
Men,2014,Steglich Jonas,GER,16:05.1
Men,2014,Zheng Kaimin,CHN,16:05.1
Men,2014,Kobayashi Yuma,JPN,16:05.2
Men,2014,Shuttleworth Timothy,GBR,16:05.2
Men,2014,Brazier Jack,AUS,16:05.5
Men,2014,Kobayashi Kunpei,JPN,16:05.6
Men,2014,Goleniec Lukasz,POL,16:05.8
Men,2014,Davila Rafael,VEN,16:05.9
Men,2014,Freeman Trey,USA,16:05.9
Men,2014,Sawicki Nathan,CAN,16:05.9
Men,2014,Rijkens Hendrik,GER,16:06.2
Men,2014,Bishop Karl,USA,16:06.2
Men,2014,Hjelm Alvi,DEN,16:06.2
Men,2014,Hamilton Alexander,CAN,16:06.2
Men,2014,Nakajima Ryo,JPN,16:06.3
Men,2014,Mattelaer Mathieu,BEL,16:06.4
Men,2014,Tapia Felipe,CHI,16:06.4
Men,2014,Davila Penaloza Miguel Andres,COL,16:06.6
Men,2014,Wittstock Kyle,RSA,16:06.7
Men,2014,Casarin Davide,ITA,16:06.7
Men,2014,Joris Wesley,BEL,16:06.8
Men,2014,Samuelson Logan,USA,16:07.0
Men,2014,Baxter Jarryd,RSA,16:07.0
Men,2014,Furuhata Kaiki,JPN,16:07.1
Men,2014,Govorov Andriy,UKR,22.87
Men,2014,Cielo Cesar,BRA,22.91
Men,2014,Proud Benjamin,GBR,22.93
Men,2014,Manaudou Florent,FRA,23
Men,2014,Tsurkin Yauhen,BLR,23
Men,2014,Santos Nicholas,BRA,23.01
Men,2014,Schoeman Roland,RSA,23.07
Men,2014,Deibler Steffen,GER,23.23
Men,2014,Munoz Perez Rafael,ESP,23.24
Men,2014,Sedov Evgeny,RUS,23.28
Men,2014,le Clos Chad,RSA,23.29
Men,2014,Codia Piero,ITA,23.37
Men,2014,Barrett Adam,GBR,23.4
Men,2014,Konovalov Nikita,RUS,23.42
Men,2014,Schooling Joseph,SIN,23.43
Men,2014,Martins Henrique,BRA,23.44
Men,2014,Shi Yang,CHN,23.46
Men,2014,Silva Glauber,BRA,23.46
Men,2014,Czerniak Konrad,POL,23.5
Men,2014,Grevers Matt,USA,23.5
Men,2014,Josa Matthew,USA,23.52
Men,2014,Phillips Tim,USA,23.57
Men,2014,Verlinden Joeri,NED,23.63
Men,2014,Black Connor,USA,23.64
Men,2014,Davis Paul Maclin,USA,23.64
Men,2014,Fraser Brett,CAY,23.66
Men,2014,Hadler Jayden,AUS,23.67
Men,2014,Ikebata Hirofumi,JPN,23.67
Men,2014,Kawamoto Kohei,JPN,23.67
Men,2014,Lendjer Ivan,SRB,23.68
Men,2014,Yu Hexin,CHN,23.69
Men,2014,Siljevski Radovan,SRB,23.7
Men,2014,Yang Jung Doo,KOR,23.71
Men,2014,Duskinas Tadas,LTU,23.72
Men,2014,Cseh Laszlo,HUN,23.73
Men,2014,Jones Cullen,USA,23.75
Men,2014,Dunford Jason,KEN,23.76
Men,2014,Godsoe Eugene,USA,23.76
Men,2014,Kishida Masayuki,JPN,23.76
Men,2014,Metella Mehdy,FRA,23.77
Men,2014,Wright Chris,AUS,23.78
Men,2014,Carter Dylan,TRI,23.81
Men,2014,Romeo Nathaniel,AUS,23.82
Men,2014,Todorovic Mario,CRO,23.83
Men,2014,Zhang Qibin,CHN,23.83
Men,2014,Gilot Fabien,FRA,23.84
Men,2014,Heersbrandt Francois,BEL,23.84
Men,2014,Subirats Albert,VEN,23.84
Men,2014,Chierighini Marcelo,BRA,23.85
Men,2014,Macedo Marcos Antonio,BRA,23.85
Men,2014,Popkov Alexander,RUS,23.85
Men,2014,Prudnikov Viacheslav,RUS,23.86
Men,2014,Smith Giles,USA,23.88
Men,2014,Hara Syota,JPN,23.89
Men,2014,Martins Felipe,BRA,23.89
Men,2014,James Antony,GBR,23.9
Men,2014,McEvoy Cameron,AUS,23.91
Men,2014,Koptelov Evgeny,RUS,23.92
Men,2014,Shioura Shinri,JPN,23.95
Men,2014,Brown Adam,GBR,23.96
Men,2014,Seliskar Andrew,USA,23.96
Men,2014,Kawamoto Takeshi,JPN,23.98
Men,2014,Schneider Josh,USA,23.98
Men,2014,Valdivia Canizares Jose Manuel,ESP,23.98
Men,2014,Treffers Ben,AUS,23.99
Men,2014,Korotyshkin Evgeny,RUS,24
Men,2014,Rosolen Guilherme,BRA,24
Men,2014,Belotti Marco,ITA,24.01
Men,2014,Condorelli Santo,CAN,24.01
Men,2014,Dodaleu Yahor,BLR,24.01
Men,2014,Pokkinen Tuomas,FIN,24.02
Men,2014,Chalmers Kyle,AUS,24.03
Men,2014,Fujii Takuro,JPN,24.03
Men,2014,Poeytaekivi Riku,FIN,24.03
Men,2014,Sadovnikov Alexander,RUS,24.03
Men,2014,Gkolomeev Kristian,GRE,24.04
Men,2014,Grechin Andrey,RUS,24.04
Men,2014,Patterson Mitchell,AUS,24.04
Men,2014,Roth Guilherme,BRA,24.05
Men,2014,Andersen Daniel Steen,DEN,24.06
Men,2014,D'Orsogna Tommaso,AUS,24.06
Men,2014,Dotto Luca,ITA,24.06
Men,2014,Phelps Michael,USA,24.06
Men,2014,Grandjean Yoris,BEL,24.07
Men,2014,Murray John,USA,24.07
Men,2014,Richmond Renny,USA,24.07
Men,2014,Rybin Roman,RUS,24.07
Men,2014,Guido Guilherme,BRA,24.08
Men,2014,Lynch Justin,USA,24.08
Men,2014,Sefl Jan,CZE,24.08
Men,2014,Aspinall Kelly,CAN,24.09
Men,2014,Carlsen Christoffer,SWE,24.09
Men,2014,Oswald Maximilian,GER,24.09
Men,2014,Zhilkin Andrey,RUS,24.09
Men,2014,Deborde Bradley,USA,24.1
Men,2014,Facchinelli Paolo,ITA,24.11
Men,2014,Messias Felipe,BRA,24.11
Men,2014,Ellis Matt,USA,24.12
Men,2014,Takayasu Ryo,JPN,24.12
Men,2014,Goosen Mathys,NED,24.13
Men,2014,Sullivan Eamon,AUS,24.13
Men,2014,Ubellacker Wyatt,USA,24.13
Men,2014,Lester Dan,AUS,24.14
Men,2014,Wang Yuxin,CHN,24.14
Men,2014,Facciotti Joao,BRA,24.15
Men,2014,Krupecki Oskar,POL,24.16
Men,2014,Sankovich Pavel,BLR,24.16
Men,2014,Shields Tom,USA,24.16
Men,2014,Takakuwa Ken,JPN,24.16
Men,2014,Mira Navas Pablo,ESP,24.17
Men,2014,Taira Takuya,JPN,24.17
Men,2014,Kagami Takuya,JPN,24.18
Men,2014,Sassot Romain,FRA,24.18
Men,2014,Garcia Lizaran Luis,ESP,24.19
Men,2014,Hengel Simon,GER,24.19
Men,2014,Lochte Ryan,USA,24.19
Men,2014,Skvortsov Nikolay,RUS,24.19
Men,2014,Coetzee Ryan,RSA,24.2
Men,2014,Kusch Marius,GER,24.2
Men,2014,Pulai Bence,HUN,24.2
Men,2014,Shapira Bar-Or Nimrod,ISR,24.2
Men,2014,Cannon Warren,GBR,24.21
Men,2014,Holmberg Sebastian,SWE,24.21
Men,2014,Lindsay Ben,AUS,24.22
Men,2014,Yasue Takaya,JPN,24.22
Men,2014,de Wilde Gilles,BEL,24.23
Men,2014,Fesikov Sergey,RUS,24.23
Men,2014,Harada Ranmaru,JPN,24.23
Men,2014,Irvine Grant,AUS,24.23
Men,2014,Benson Paul,AUS,24.24
Men,2014,Kidd Cameron,CAN,24.24
Men,2014,Spitzer Martin,AUT,24.24
Men,2014,Yun Seokhwan,KOR,24.24
Men,2014,Adrian Nathan,USA,24.25
Men,2014,Allen Coleman,CAN,24.25
Men,2014,Cheah Geoffrey Robin,HKG,24.25
Men,2014,Hockin Benjamin,PAR,24.25
Men,2014,Porobic Armin,NOR,24.25
Men,2014,Smith Andrew,AUS,24.25
Men,2014,Tribuntsov Ralf,EST,24.25
Men,2014,D'Angelo Daniele,ITA,24.26
Men,2014,Katrantzis Christos,GRE,24.26
Men,2014,Knight Connor,USA,24.26
Men,2014,To Kenneth,AUS,24.26
Men,2014,Horrocks Sam David,GBR,24.27
Men,2014,Jones Cam,AUS,24.27
Men,2014,Martinez Luis,GUA,24.27
Men,2014,Sullivan Garland,USA,24.27
Men,2014,Takacs Krisztian,HUN,24.27
Men,2014,Hasegawa Junya,JPN,24.28
Men,2014,Laxton Thomas,GBR,24.28
Men,2014,Luecker Philip,GER,24.28
Men,2014,Ueno Tatsuya,JPN,24.29
Men,2014,Poprawa Michal,POL,24.3
Men,2014,Rivolta Matteo,ITA,24.3
Men,2014,Ryan Shane,USA,24.3
Men,2014,Sadauskas Mindaugas,LTU,24.3
Men,2014,Burrows Elvis,BAH,24.31
Men,2014,Fukaya Ko,JPN,24.31
Men,2014,Cieslak Marcin,POL,24.32
Men,2014,Farru Andrea,ITA,24.32
Men,2014,Ivanov Oleksiy,UKR,24.32
Men,2014,Miyoshi Yusuke,JPN,24.32
Men,2014,Pereira Thiago,BRA,24.32
Men,2014,Raven Christopher,AUS,24.32
Men,2014,Vanswol Kyler,USA,24.32
Men,2014,Bromer Viktor B.,DEN,24.33
Men,2014,Fletcher Sean,USA,24.33
Men,2014,Heintz Philip,GER,24.33
Men,2014,Holoda Peter,HUN,24.33
Men,2014,Kwon Han Eol,KOR,24.33
Men,2014,Lemaire Paul,FRA,24.34
Men,2014,Li Zhuhao,CHN,24.34
Men,2014,Nunes Filipe,BRA,24.35
Men,2014,Andrew Michael,USA,24.36
Men,2014,Chernov Mark,RUS,24.37
Men,2014,Chudy Michal,POL,24.37
Men,2014,Jonsson Jesper,SWE,24.37
Men,2014,Scozzoli Fabio,ITA,24.37
Men,2014,Walsh Brett,RSA,24.37
Men,2014,Seryy Vladislav,RUS,24.38
Men,2014,Sutanto Glenn V,INA,24.38
Men,2014,Radu Marius,ROU,24.39
Men,2014,Zaytsev Danil,EST,24.39
Men,2014,Blyzinskyj Jack,GBR,24.4
Men,2014,Domingos Pedro Antonio,BRA,24.4
Men,2014,Tjon A Joe Renzo,SUR,24.4
Men,2014,Zbogar Robert,SLO,24.4
Men,2014,Olshtein Almog,ISR,24.42
Men,2014,Saltans Janis,LAT,24.42
Men,2014,Umemoto Masayuki,JPN,24.42
Men,2014,Barale Marcos,ARG,24.43
Men,2014,Garcia Soto Marcos,ESP,24.43
Men,2014,Lemeshev Vladislav,RUS,24.43
Men,2014,Muramatsu Yoshinori,JPN,24.43
Men,2014,Ortiz Miguel Luisgen,ESP,24.43
Men,2014,Korzeniowski Pawel,POL,24.44
Men,2014,Margevicius Deividas,LTU,24.44
Men,2014,Pizzamiglio Stefano Mauro,ITA,24.44
Men,2014,Cooper Tripp,USA,24.45
Men,2014,Kishi Kazuya,JPN,24.45
Men,2014,Siladji Caba,SRB,24.45
Men,2014,Mania Adam,USA,24.46
Men,2014,Castagno Federico,ITA,24.47
Men,2014,Condron William,GBR,24.47
Men,2014,McLeod Joshua,TRI,24.47
Men,2014,Zgierski Maksymilian,POL,24.47
Men,2014,Bashlakov Iskender,TUR,24.48
Men,2014,Bloch Chase,USA,24.48
Men,2014,Froelander Lars,SWE,24.48
Men,2014,Rando Galvez Juan Miguel,ESP,24.48
Men,2014,Dressel Caeleb,USA,24.49
Men,2014,Kawaguchi Yuuta,JPN,24.49
Men,2014,McKendry Edward,AUS,24.49
Men,2014,Munro Miles,GBR,24.49
Men,2014,Tafuto Vinny,USA,24.49
Men,2014,Wysoczynski Mateusz,POL,24.49
Men,2014,Alexeev Ivan,RUS,24.5
Men,2014,Selby Liam,GBR,24.5
Men,2014,Tanoue Yuuki,JPN,24.5
Men,2014,van Duijn Nico,SUI,24.5
Men,2014,Yasue Yusuke,JPN,24.5
Men,2014,Kremer Marc,NED,24.51
Men,2014,Stojkovski Niksa,CRO,24.51
Men,2014,Sugawara Hirohito,JPN,24.51
Men,2014,Ulyanov Nikita,RUS,24.51
Men,2014,Hagino Kosuke,JPN,24.52
Men,2014,Rubacek Michal,CZE,24.52
Men,2014,Alberdi Sarobe Markel,ESP,24.53
Men,2014,Gutierrez Long,MEX,24.53
Men,2014,Lindau Henrik,SWE,24.53
Men,2014,Porter Andrew,USA,24.53
Men,2014,Santana Matheus,BRA,24.53
Men,2014,Giordano Francesco,ITA,24.54
Men,2014,Jacobs Rohan N,RSA,24.54
Men,2014,Kremer Tom,ISR,24.54
Men,2014,Romani Tommaso,ITA,24.54
Men,2014,Weber Mark,USA,24.54
Men,2014,Milcevic Filip,AUT,24.55
Men,2014,Barnea Guy,ISR,24.56
Men,2014,Murphy Barry,IRL,24.56
Men,2014,Sokulski Jacek,POL,24.56
Men,2014,Fiol Mauricio,PER,24.57
Men,2014,Maeda Hiroshi,JPN,24.57
Men,2014,Nystroem Alexander,SWE,24.57
Men,2014,Staselovich Viktar,BLR,24.57
Men,2014,Cassandra Angelito,BRA,24.58
Men,2014,Coci Alexandru,ROU,24.58
Men,2014,Majchrzak Kacper,POL,24.58
Men,2014,McHugh Matt,USA,24.58
Men,2014,Horitani Masato,JPN,24.59
Men,2014,Brumm Pete,USA,24.6
Men,2014,Cosentino Gabriele Antonio Leonardo,ITA,24.6
Men,2014,Ifka Jamie,AUS,24.6
Men,2014,Kuleshov Dmitry,RUS,24.6
Men,2014,Shi Tengfei,CHN,24.6
Men,2014,Lowe Benjamin,GBR,24.61
Men,2014,Lucatello Martino,ITA,24.61
Men,2014,Ohno Takayuki,JPN,24.61
Men,2014,Valente Alex,USA,24.61
Men,2014,van der Straten Egon,BEL,24.61
Men,2014,Arnamnart Daniel,AUS,24.62
Men,2014,Chaba Mateusz,POL,24.62
Men,2014,Dans Matthew,CAN,24.62
Men,2014,Graham Jamie,GBR,24.62
Men,2014,Kingsbury Shane,AUS,24.62
Men,2014,Lessa Walter,BRA,24.62
Men,2014,Percy Luke,AUS,24.62
Men,2014,Quah Zheng Wen,SIN,24.62
Men,2014,Stravius Jeremy,FRA,24.62
Men,2014,Taylor Adam,GBR,24.62
Men,2014,Castro Frederico,BRA,24.63
Men,2014,Hirai Kenta,JPN,24.63
Men,2014,Iskender Baslakov,TUR,24.63
Men,2014,Kozlov Vladislav,RUS,24.63
Men,2014,Leong Regan,AUS,24.63
Men,2014,Mendes Filho Arthur,BRA,24.63
Men,2014,Vazaios Andreas,GRE,24.63
Men,2014,Escudero Alejandro,MEX,24.64
Men,2014,Hirano Naoya,JPN,24.64
Men,2014,Schmid Aleksi,SUI,24.64
Men,2014,Govindin Yonel,FRA,24.65
Men,2014,Matsuda Takeshi,JPN,24.65
Men,2014,Pereira Luiz,BRA,24.65
Men,2014,Silva Joao,BRA,24.65
Men,2014,Varoy Nielsen A,NZL,24.65
Men,2014,Assaad Gamal,CAN,24.66
Men,2014,Cofrani Manuel Franco,ITA,24.66
Men,2014,Hyland Brendan,IRL,24.66
Men,2014,Schiellerup Andreas,DEN,24.66
Men,2014,Sidik Triadi Fauzi,INA,24.66
Men,2014,Vanluchene Emmanuel,BEL,24.66
Men,2014,Clark Pace,USA,24.67
Men,2014,Katou Hiroki,JPN,24.67
Men,2014,Thulin Jacob,SWE,24.67
Men,2014,Vieira Pedro,BRA,24.67
Men,2014,Flodqvist Pontus,SWE,24.68
Men,2014,Gustafson Aaron,USA,24.68
Men,2014,Jakobsson Sindri Thor,NOR,24.68
Men,2014,Mignon Clement,FRA,24.68
Men,2014,Schilling Leonar,ARG,24.68
Men,2014,Tikhobaev Oleg,RUS,24.68
Men,2014,Bohman Bryce,USA,24.69
Men,2014,Navara Michal,SVK,24.69
Men,2014,Pijulet Paul,FRA,24.69
Men,2014,Risebrandt Fredrich,SWE,24.69
Men,2014,Shopin Filipp,RUS,24.69
Men,2014,Sickert Thiago,BRA,24.69
Men,2014,Venancio Tiago Andre,POR,24.69
Men,2014,Cantin Eric,CAN,24.7
Men,2014,McGinnis Zach,USA,24.7
Men,2014,Prozhoha Dmytro,UKR,24.7
Men,2014,Thornley Ryan,CAN,24.7
Men,2014,Vega Pablo Alvaro,ESP,24.7
Men,2014,Croenen Louis,BEL,24.71
Men,2014,Grassi Santiago,ARG,24.71
Men,2014,Masiero Matteo,ITA,24.71
Men,2014,Campsie Sean,GBR,24.72
Men,2014,Hesse Jan,GER,24.72
Men,2014,Pronin Yaraslau,BLR,24.72
Men,2014,Suzuki Takanori,JPN,24.72
Men,2014,Johns Kayne,AUS,24.73
Men,2014,Kurant Roger,POL,24.73
Men,2014,Perron Dillon,CAN,24.73
Men,2014,Rivas Gallego Javier,ESP,24.73
Men,2014,Yakovlev Alexander,RUS,24.73
Men,2014,Ciezkowski Dominik,POL,24.74
Men,2014,Meggitt Thomas,AUS,24.74
Men,2014,Steyn Joshua W,RSA,24.74
Men,2014,Strazdas Povilas,LTU,24.74
Men,2014,Cabral Filho Lauro,BRA,24.75
Men,2014,Montoya Andres Felipe,COL,24.75
Men,2014,Straga Dominik,CRO,24.75
Men,2014,Virva Dillon,USA,24.75
Men,2014,Coelho Jordan,FRA,24.76
Men,2014,Dahl Soeren,DEN,24.76
Men,2014,Gornay Kyle,USA,24.76
Men,2014,Sansorny Valentin,FRA,24.76
Men,2014,Tavoletta Raffaele,ITA,24.76
Men,2014,Tesch Johannes,GER,24.76
Men,2014,Burch Roy,BER,24.77
Men,2014,Krug Karl,CAN,24.77
Men,2014,Regini Erik,ITA,24.77
Men,2014,Backhaus Robin,GER,24.78
Men,2014,Forster Phillipp,GER,24.78
Men,2014,Lopez Jesus,VEN,24.78
Men,2014,Maei Takuya,JPN,24.78
Men,2014,Peddie Luke,CAN,24.78
Men,2014,Puts Jesse,NED,24.78
Men,2014,Quallen Josh,USA,24.78
Men,2014,Risolvato Erik,USA,24.78
Men,2014,Surgeloose Glenn,BEL,24.78
Men,2014,Elliot Oliver,USA,24.79
Men,2014,Galli Lorenzo,ITA,24.79
Men,2014,Glenn Thomas,USA,24.79
Men,2014,Imai Kyouta,JPN,24.79
Men,2014,Kawai Hajime,JPN,24.79
Men,2014,Kunert Alexander,GER,24.79
Men,2014,Henx Julien,LUX,24.8
Men,2014,Roetgers Nils,GER,24.8
Men,2014,Romany Joshua,TRI,24.8
Men,2014,Serafini Aron,SUI,24.8
Men,2014,Stojmenovic Stefan,SWE,24.8
Men,2014,Verner Martin,CZE,24.8
Men,2014,Wessles Reynard,RSA,24.8
Men,2014,Yemm Steve,USA,24.8
Men,2014,Baars Jeroen,NED,24.81
Men,2014,Bezeau Christopher,CAN,24.81
Men,2014,Booth Joshua,GBR,24.81
Men,2014,Duarte Italo,BRA,24.81
Men,2014,Klinkers Ruben,NED,24.81
Men,2014,Qaium Keiran,AUS,24.81
Men,2014,Sendyk Pawel,POL,24.81
Men,2014,Wada Yuuma,JPN,24.81
Men,2014,Bjoerk Jesper,SWE,24.82
Men,2014,Halonen Valtteri,FIN,24.82
Men,2014,Paco-Pedroni Tommy,FRA,24.82
Men,2014,Bennett Ryan,GBR,24.83
Men,2014,Geni Simone,ITA,24.83
Men,2014,Magnusson Linus,SWE,24.83
Men,2014,Meyer Nico,RSA,24.83
Men,2014,Persson Mika,SWE,24.83
Men,2014,Baron Kirill,ISR,24.84
Men,2014,Brodie Cameron,GBR,24.84
Men,2014,Haggett Kane,GBR,24.84
Men,2014,Kenderesi Tamas,HUN,24.84
Men,2014,Mugnaini Mattia,ITA,24.84
Men,2014,Tarabrin Alexander,KAZ,24.84
Men,2014,Telegdy Adam,HUN,24.84
Men,2014,Benatti Lorenzo,ITA,24.85
Men,2014,Broglia Francesco,ITA,24.85
Men,2014,Press Alex,AUS,24.85
Men,2014,Staples Lachlan,AUS,24.85
Men,2014,Cury Gabriel,BRA,24.86
Men,2014,Glass Will,USA,24.86
Men,2014,Khudiyev Rustam,KAZ,24.86
Men,2014,Quintanilha Nuno Goncalo,POR,24.86
Men,2014,Vera Ortiz Joe,ESP,24.86
Men,2014,Young Aaron,USA,24.86
Men,2014,Asou Yoshihiro,JPN,24.87
Men,2014,Bartolo Sasha,ITA,24.87
Men,2014,Dimitriadis Stefanos,GRE,24.87
Men,2014,Jakupsson Magnus,DEN,24.87
Men,2014,Kudashev Alexander,RUS,24.87
Men,2014,Lindenbauer Matthias,GER,24.87
Men,2014,Marin Sanchez Juan Pablo,ESP,24.87
Men,2014,Opitz Florian,GEO,24.87
Men,2014,Subarsky Sascha,AUT,24.87
Men,2014,Turner Daryl,USA,24.87
Men,2014,Pigot Zu,SUR,24.88
Men,2014,Weir Caleb,USA,24.88
Men,2014,Zironi Fabio,ITA,24.88
Men,2014,Zwiesigk Timo,GER,24.88
Men,2014,Jaggs Leo,GBR,24.89
Men,2014,Morgan David,AUS,24.89
Men,2014,Nakano Tatsuya,JPN,24.89
Men,2014,Gomez Roberto,VEN,24.9
Men,2014,Klarskov Morten,DEN,24.9
Men,2014,Marissen Mike,NED,24.9
Men,2014,Kobakhidze Teimuraz,GEO,24.91
Men,2014,Landry Romain,FRA,24.91
Men,2014,Latkin Anton,BLR,24.91
Men,2014,Lazuka Yevgeniy,AZE,24.91
Men,2014,Maruyama Toru,JPN,24.91
Men,2014,Richardson Dominic,AUS,24.91
Men,2014,Slater John,GBR,24.91
Men,2014,Timmers Pieter,BEL,24.91
Men,2014,Trubinov Maksim,RUS,24.91
Men,2014,Tiidla Marko,EST,24.92
Men,2014,Vukic Mihael,CRO,24.92
Men,2014,Anderson Thomas,USA,24.93
Men,2014,Bowman Craig,GBR,24.93
Men,2014,Ricci Paolo,ITA,24.93
Men,2014,Szabo Szebasztian,SRB,24.93
Men,2014,Schoen Paulus,GER,24.93
Men,2014,Szabo Norbert,HUN,24.93
Men,2014,Vabishchevich Viktar,BLR,24.93
Men,2014,Zamir Tomer,ISR,24.93
Men,2014,Aubry Flavien,FRA,24.94
Men,2014,Chatron Cyril,FRA,24.94
Men,2014,Daly Owen,CAN,24.94
Men,2014,Koushima Kento,JPN,24.94
Men,2014,Reyes Franco,USA,24.94
Men,2014,Roedland Marius Solaat,NOR,24.94
Men,2014,Bakhtiarov Alexandre,CYP,24.95
Men,2014,Jones Isaac,AUS,24.95
Men,2014,Jukic Dinko,AUT,24.95
Men,2014,Liukkonen Ari-Pekka,FIN,24.95
Men,2014,Raymond James,AUS,24.95
Men,2014,Souza Gabriel,BRA,24.95
Men,2014,Taguchi Masashi,JPN,24.95
Men,2014,Andrien Maxime,BEL,24.96
Men,2014,Boumali Jugurtha,FRA,24.96
Men,2014,Chang Kuo-Chi,TPE,24.96
Men,2014,Hamaya Kensyu,JPN,24.96
Men,2014,Sansoucie Andrew,USA,24.96
Men,2014,Simpson Cameron D,NZL,24.96
Men,2014,Vidineev Yury,RUS,24.96
Men,2014,Wang Samuel,CAN,24.96
Men,2014,Alcover Leonardo,BRA,24.97
Men,2014,Allen Wade,USA,24.97
Men,2014,Aslanov Islam,VAN,24.97
Men,2014,Dunbar Euan,GBR,24.97
Men,2014,Ekstroem Oscar,SWE,24.97
Men,2014,Gutierrez Juan Jose,ARG,24.97
Men,2014,Haldemann Alexandre,SUI,24.97
Men,2014,Nystrand Stefan,SWE,24.97
Men,2014,Pinzon Garcia Omar,COL,24.97
Men,2014,Rodrigues Raphael,BRA,24.97
Men,2014,Khloptsov Andriy,UKR,24.98
Men,2014,Kimura Yuuta,JPN,24.98
Men,2014,Maisonneuve Marvin,FRA,24.98
Men,2014,Wierling Damian,GER,24.98
Men,2014,Zymanczyk Mateusz,POL,24.98
Men,2014,Bildosola Agirregome Mikel,ESP,24.99
Men,2014,Elliot Oliver,CHI,24.99
Men,2014,Kim Jun-Young,KOR,24.99
Men,2014,Morris Hugo,AUS,24.99
Men,2014,Needs Harry,GBR,24.99
Men,2014,Sirieiro Paolo,BRA,24.99
Men,2014,Borgen Runar,NOR,25
Men,2014,Braga Godoy Gustavo,BRA,25
Men,2014,Fujiwara Kanto,JPN,25
Men,2014,Liu Junwu,CHN,25
Men,2014,Nakazawa Syun,JPN,25
Men,2014,Santos Carlos Filipe,POR,25
Men,2014,Vilaceca Thomas,FRA,25
Men,2014,Bussolin Federico,ITA,25.01
Men,2014,Golczyk Szymon,POL,25.01
Men,2014,Hoole Jarryd,RSA,25.01
Men,2014,Horiguchi Tasuku,JPN,25.01
Men,2014,Hunter Scott,CAN,25.01
Men,2014,Khuzhin Debis,RUS,25.01
Men,2014,Nechunaev Ivan,RUS,25.01
Men,2014,Steenkamp Ryan,AUS,25.01
Men,2014,Ackman Matthew,CAN,25.02
Men,2014,Beimin Fabian,NED,25.02
Men,2014,Bell Daniel,NZL,25.02
Men,2014,Delvoie Cedric,BEL,25.02
Men,2014,Grznar Lubos,SVK,25.02
Men,2014,Idensohn Chad,ZIM,25.02
Men,2014,Ortiz-Canavate Ozeki B.K.,ESP,25.02
Men,2014,Phelps Michael,USA,51.17
Men,2014,le Clos Chad,RSA,51.29
Men,2014,Shields Tom,USA,51.29
Men,2014,Czerniak Konrad,POL,51.38
Men,2014,Cseh Laszlo,HUN,51.45
Men,2014,Phillips Tim,USA,51.49
Men,2014,Lochte Ryan,USA,51.55
Men,2014,Prudnikov Viacheslav,RUS,51.6
Men,2014,Schooling Joseph,SIN,51.69
Men,2014,Ellis Matt,USA,51.73
Men,2014,Barrett Adam,GBR,51.8
Men,2014,Deibler Steffen,GER,51.81
Men,2014,Konovalov Nikita,RUS,51.83
Men,2014,Sankovich Pavel,BLR,51.83
Men,2014,Fujii Takuro,JPN,51.84
Men,2014,Tsurkin Yauhen,BLR,51.87
Men,2014,Ikebata Hirofumi,JPN,51.89
Men,2014,Li Zhuhao,CHN,51.91
Men,2014,Metella Mehdy,FRA,51.96
Men,2014,Popkov Alexander,RUS,52.02
Men,2014,Smith Giles,USA,52.02
Men,2014,Verlinden Joeri,NED,52.03
Men,2014,Korzeniowski Pawel,POL,52.07
Men,2014,Korotyshkin Evgeny,RUS,52.09
Men,2014,Hagino Kosuke,JPN,52.11
Men,2014,Wright Chris,AUS,52.16
Men,2014,Koptelov Evgeny,RUS,52.2
Men,2014,D'Orsogna Tommaso,AUS,52.21
Men,2014,Josa Matthew,USA,52.24
Men,2014,Subirats Albert,VEN,52.26
Men,2014,Hirai Kenta,JPN,52.27
Men,2014,Pereira Thiago,BRA,52.27
Men,2014,James Antony,GBR,52.28
Men,2014,Kawamoto Kohei,JPN,52.3
Men,2014,Codia Piero,ITA,52.32
Men,2014,Hadler Jayden,AUS,52.33
Men,2014,Kawamoto Takeshi,JPN,52.39
Men,2014,Stubblefield Seth,USA,52.4
Men,2014,Seto Daiya,JPN,52.45
Men,2014,Rivolta Matteo,ITA,52.49
